,deal,description,entrepreneurs,location,askedFor,exchangeForStake,valuation,title,Multiple Entreprenuers,year,cat_Business Services,cat_Children/Education,cat_Fashion/Beauty,cat_Fitness/Sports/Outdoors,cat_Food and Beverage,cat_Green/CleanTech,cat_Health/Wellness,cat_Lifestyle/Home,cat_Media/Entertainment,cat_Novelties,cat_Pet Products,cat_Software/Tech,cat_Travel
608,1.0,Heatless hair curling device,Yanika Cordina,0,101250.0,50.0,202500.0,Cordina Hair,0,2021.0,0,0,0,0,0,0,0,0,0,1,0,0,0
609,0.0,Fitness and well-being mobile app for women,Helene Guillaume,0,97200.0,10.0,972000.0,Wild AI,0,2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0
610,0.0,Waterless skincare products,Emma Thornton,0,101250.0,13.0,778846.1538461539,True Skincare Ltd,0,2021.0,0,0,1,0,0,0,0,0,0,0,0,0,0
611,1.0,Pet treats for dogs,Dom Hogan,0,67500.0,20.0,337500.0,Opies Emporium,0,2021.0,0,0,0,0,0,0,0,0,0,0,1,0,0
612,1.0,Interchangeable chains for reading glasses,Julie Hawkins and Nancy Gries,0,67500.0,20.0,337500.0,Coti Vision,1,2021.0,0,0,1,0,0,0,0,0,0,0,0,0,0
613,1.0,BackBaller foam roller device,Noel Marshall,0,135000.0,10.0,1350000.0,MuscleBallers Ltd,0,2021.0,0,0,0,0,0,0,0,0,0,1,0,0,0
614,1.0,Online vouchers in response to data received by advertisers,Sam Jones,0,81000.0,10.0,810000.0,Gener8,0,2021.0,0,0,0,0,0,0,0,0,0,0,0,1,0
615,1.0,First aid training kit for children,Kate and Matt Ball,0,67500.0,10.0,675000.0,Mini First Aid,1,2021.0,0,1,0,0,0,0,0,0,0,0,0,0,0
616,1.0,Recyclable shoe straps,Gaynor Saunders,0,67500.0,45.0,150000.0,It's All About Shoes,0,2021.0,0,0,1,0,0,0,0,0,0,0,0,0,0
617,1.0,Spandex and nylon gym wear for women,Sharon Keegan,0,135000.0,30.0,450000.0,Peachy Lean,0,2021.0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,0.0,Toothpaste tablets with recyclable glass jar,Dr Simon Chard and Dr Ronah Escander,0,94500.0,30.0,315000.0,PÄRLA Toothpaste Tabs,1,2021.0,0,0,1,0,0,0,0,0,0,0,0,0,0
619,1.0,Ethical clothing verification platform,James and Abi Morris,0,94500.0,10.0,945000.0,Compare Ethics,1,2021.0,0,0,0,0,0,0,0,0,0,0,0,1,0
620,0.0,Anti-roll changing mat for babies and infants,James and Aileen McCauley,0,67500.0,40.0,168750.0,The Wriggler,1,2021.0,0,1,0,0,0,0,0,0,0,0,0,0,0
621,1.0,Eco-based hair-care products for afro and curly hair,Kameese Davis,0,67500.0,30.0,225000.0,Nylah’s Naturals,0,2021.0,0,0,0,0,0,1,0,0,0,0,0,0,0
622,0.0,Organic foods supplier,Sean Ali and Charlotte Bailey,0,67500.0,6.0,1125000.0,Super U,1,2021.0,0,0,0,0,1,0,0,0,0,0,0,0,0
623,0.0,Lens attachment displaying outstanding plaque on teeth,Gina Dorodvand and Hawaa Budraa,0,94500.0,30.0,315000.0,Uunn,1,2021.0,0,0,0,0,0,0,0,0,0,0,0,1,0
624,1.0,Recyclable building materials for outdoor buildings,Gary Giles and Alan Watts,0,67500.0,10.0,675000.0,Ogel,1,2021.0,0,0,0,0,0,1,0,0,0,0,0,0,0
625,1.0,Hypnobirthing mobile app,Siobhan Miller,0,183600.0,6.0,3060000.0,Positive Birth,0,2021.0,0,0,0,0,0,0,0,0,0,0,0,1,0
626,1.0,Custom designed jewellery service,Kirsty McClaren and Katie Bell,0,67500.0,30.0,225000.0,The Workbench London,1,2021.0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,1.0,Bio-metric sleeping aid for infants,Victoria Fullerton,0,202500.0,35.0,578571.4285714285,The Toto Sleep Company,0,2022.0,0,1,0,0,0,0,0,0,0,0,0,0,0
628,1.0,Carbon-neutral paint roller preventing mixing of colours,Joel and Nicky Buckley,0,114750.00000000001,20.0,573750.0000000001,Eco Union,1,2022.0,0,0,0,0,0,1,0,0,0,0,0,0,0
629,1.0,Soil-free real grass dog toilet,Rebecca Sloan,0,67500.0,15.0,450000.0,Piddle Patch,0,2022.0,0,0,0,0,0,0,0,0,0,0,1,0,0
630,1.0,Vegan non-leather handbags with erotic stories included,Rebecca Joy and Natalie Diana,0,67500.0,20.0,337500.0,Frida Rome,1,2022.0,0,0,0,0,0,1,0,0,0,0,0,0,0
631,1.0,"Ingredients packages for soups, rissotos, stews and desserts",Andrew and Karen Turner,0,67500.0,33.0,204545.45454545456,Kandy Kitchen Creations Ltd,1,2022.0,0,0,0,0,1,0,0,0,0,0,0,0,0
632,1.0,Clothes swapping monthly-subscription website,Charlotte Morley,0,189000.0,25.0,756000.0,Little Loop,0,2022.0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,1.0,Portable bag for storing goods for dogs,Rob Angel and Debbie Greeves,0,47250.0,25.0,189000.0,Barking Bags,1,2022.0,0,0,0,0,0,0,0,0,0,0,1,0,0
634,1.0,Escape room adventure course,Chris and Michael Nell,0,135000.0,20.0,675000.0,Escape Kent Ltd,1,2022.0,0,0,0,0,0,0,0,0,1,0,0,0,0
635,0.0,App connecting to balls creating music,Pasquale Totaro and Nathan Webb,0,135000.0,42.0,321428.5714285714,Odd Ball,1,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0
636,1.0,Teeth whitening oral cosmetics,Natalie Quail,0,67500.0,20.0,337500.0,Smile Time,0,2022.0,0,0,1,0,0,0,0,0,0,0,0,0,0
637,1.0,Human controlled robot via VR for hospitality,Dr. Chang Liu,0,202500.0,25.0,810000.0,Extend Robotics,0,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0
640,1.0,unknown,unknown,1,250000.0,10.0,2500000.0,Sweet Ballz,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
641,1.0,unknown,unknown,1,300000.0,5.0,6000000.0,Postcard on the Run,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
642,0.0,unknown,unknown,1,125000.0,20.0,625000.0,Lynnaes Gourmet Pickles,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
643,0.0,unknown,unknown,1,50000.0,20.0,250000.0,RoloDoc,0,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0
644,1.0,unknown,unknown,1,150000.0,33.0,454545.0,Kane & Couture Dog Clothes,0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0
645,1.0,unknown,unknown,1,250000.0,10.0,2500000.0,Breathometer,0,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0
646,0.0,unknown,unknown,1,75000.0,20.0,375000.0,Mango Mango Preserve,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
647,0.0,"collectible, tacky medallions",unknown,1,10000.0,10.0,100000.0,Man Medals,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
648,1.0,unknown,unknown,1,200000.0,15.0,1333333.0,Freeloader Child Carrier,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,0,1
649,1.0,unknown,unknown,1,300000.0,10.0,3000000.0,Rapid Ramen Cooker,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
650,0.0,unknown,unknown,1,35000.0,33.0,106061.0,Fairy Tale Wishes,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
651,0.0,unknown,unknown,1,50000.0,20.0,250000.0,Kook n Kap,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
652,1.0,unknown,unknown,1,30000.0,25.0,120000.0,Screen Mend,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
653,1.0,unknown,unknown,1,100000.0,15.0,666667.0,Hamboards Skateboard/Surfboard,0,2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0
654,0.0,unknown,unknown,1,75000.0,10.0,750000.0,R Dubs Sunday Night Slow Jams,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
655,0.0,unknown,unknown,1,1000000.0,5.0,20000000.0,Scan. Me App,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
656,1.0,unknown,unknown,1,75000.0,15.0,500000.0,Veggie Mama Garden Pops,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
657,1.0,unknown,unknown,1,600000.0,7.000000000000001,8571429.0,Ruffle Butts - Rugged Butts,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
658,0.0,unknown,unknown,1,50000.0,20.0,250000.0,Bare Ease Bikini Waxing,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
659,0.0,book goats for land clearing,unknown,1,150000.0,25.0,600000.0,Rent A Goat,0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0
660,1.0,unknown,unknown,1,200000.0,20.0,1000000.0,Total Merchant Resources,0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0
661,1.0,unknown,unknown,1,2000000.0,10.0,20000000.0,Ten Thirty One Haunted Hayrides,0,2014.0,0,0,0,0,0,0,0,0,1,0,0,0,0
662,1.0,unknown,unknown,1,90000.0,10.0,900000.0,Fiber Fix Tape,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
663,0.0,stuffed elephants,unknown,1,50000.0,20.0,250000.0,Elephant Chat,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
664,1.0,unknown,unknown,1,300000.0,15.0,2000000.0,180 Party Cup,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
665,1.0,unknown,unknown,1,150000.0,20.0,750000.0,Tree T Pee,0,2014.0,0,0,0,0,0,1,0,0,0,0,0,0,0
666,1.0,unknown,unknown,1,400000.0,7.000000000000001,5714286.0,Better Life Cleaning Products,0,2014.0,0,0,0,0,0,1,0,0,0,0,0,0,0
667,0.0,unknown,unknown,1,250000.0,20.0,1250000.0,Kymera Electric Surfboards,0,2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0
668,1.0,unknown,unknown,1,250000.0,20.0,1250000.0,Paparazzi Proposals,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
669,0.0,unknown,unknown,1,160000.0,20.0,800000.0,Schulzies Bread Pudding,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
670,0.0,unknown,unknown,1,500000.0,12.5,4000000.0,BellyBuds,0,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0
671,0.0,unknown,unknown,1,200000.0,20.0,1000000.0,PetPaint,0,2014.0,0,0,0,0,0,0,0,0,0,0,1,0,0
672,0.0,unknown,unknown,1,110000.0,10.0,1100000.0,Surprise Ride,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
673,0.0,unknown,unknown,1,150000.0,15.0,1000000.0,Slawsa,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
674,0.0,unknown,unknown,1,700000.0,10.0,7000000.0,DoorBot,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
675,0.0,unknown,unknown,1,500000.0,15.0,3333333.0,Magic Moments,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
676,1.0,unknown,unknown,1,175000.0,10.0,1750000.0,Grace & Lace Knitted Boot Socks,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
677,1.0,unknown,unknown,1,150000.0,15.0,1000000.0,Yubo Customized Lunch Boxes,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
678,1.0,unknown,unknown,1,55000.0,12.0,458333.0,PurseCase,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
679,0.0,unknown,unknown,1,500000.0,20.0,2500000.0,Chocomize Chocolate Bars,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
680,1.0,unknown,unknown,1,300000.0,15.0,2000000.0,De-Boned Baby Back Rib Steak,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
681,0.0,unknown,unknown,1,450000.0,15.0,3000000.0,SpiritHoods,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
682,0.0,unknown,unknown,1,150000.0,30.0,500000.0,FoHawx,0,2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0
683,0.0,unknown,unknown,1,2000000.0,10.0,20000000.0,Virtuix Omni,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
684,1.0,unknown,unknown,1,100000.0,5.0,2000000.0,Tipsy Elves,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
685,1.0,unknown,unknown,1,50000.0,15.0,333333.0,One Life Products,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
686,0.0,unknown,unknown,1,45000.0,15.0,300000.0,Cashmere Hair,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
687,0.0,unknown,unknown,1,125000.0,20.0,625000.0,Lite-Netics,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
688,1.0,unknown,unknown,1,150000.0,20.0,750000.0,GrooveBook,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
689,1.0,unknown,unknown,1,150000.0,10.0,1500000.0,The Wall DoctoRX,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,0.0,unknown,unknown,1,30000.0,20.0,150000.0,Bounce Boot Camp,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
691,0.0,unknown,unknown,1,50000.0,10.0,500000.0,EyeBloc,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
692,1.0,unknown,unknown,1,175000.0,10.0,1750000.0,LockerBones,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
693,1.0,unknown,unknown,1,125000.0,10.0,1250000.0,InvisiPlug,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
694,0.0,unknown,unknown,1,250000.0,30.0,833333.0,Balloon Distractions,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
695,0.0,unknown,unknown,1,100000.0,20.0,500000.0,Alaska Glacial Mud Co.,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
696,1.0,unknown,unknown,1,60000.0,5.0,1200000.0,SwimZip,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
697,1.0,unknown,unknown,1,150000.0,10.0,1500000.0,Freshly Picked,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
698,0.0,unknown,unknown,1,300000.0,20.0,1500000.0,FitDeck,0,2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0
699,0.0,unknown,unknown,1,200000.0,30.0,666667.0,LifeCaps,0,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0
700,1.0,unknown,unknown,1,50000.0,20.0,250000.0,The Cookie Dough Cafe,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
701,1.0,unknown,unknown,1,90000.0,5.0,1800000.0,Cycloramic,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
702,0.0,unknown,unknown,1,2000000.0,10.0,20000000.0,Nexersys,0,2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0
703,0.0,unknown,unknown,1,250000.0,10.0,2500000.0,Cow Wow Cereal Milk,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
704,1.0,unknown,unknown,1,100000.0,15.0,666667.0,Spy Escape and Evasion,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
705,1.0,unknown,unknown,1,100000.0,25.0,400000.0,Southern Culture Artisan Foods,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
706,0.0,unknown,unknown,1,200000.0,5.0,4000000.0,DDP Yoga,0,2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0
707,0.0,unknown,unknown,1,50000.0,15.0,333333.0,Moberi,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
708,1.0,unknown,unknown,1,200000.0,10.0,2000000.0,Bambooee,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
709,0.0,unknown,unknown,1,500000.0,5.0,10000000.0,Buzzy4Shots,0,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0
710,0.0,unknown,unknown,1,75000.0,20.0,375000.0,ZipIt,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
711,0.0,unknown,unknown,1,100000.0,10.0,1000000.0,Cheek'd,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
712,1.0,unknown,unknown,1,200000.0,25.0,800000.0,U-Lace,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
713,1.0,unknown,unknown,1,150000.0,10.0,1500000.0,RevoLights,0,2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0
714,0.0,unknown,unknown,1,80000.0,20.0,400000.0,Squeeky Knees,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
715,0.0,unknown,unknown,1,75000.0,25.0,300000.0,The Buffer Bit,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
716,1.0,unknown,unknown,1,150000.0,25.0,600000.0,Henry's Humdingers,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
717,1.0,unknown,unknown,1,100000.0,17.5,571429.0,Boo Boo Goo,0,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0
718,1.0,unknown,unknown,1,100000.0,20.0,500000.0,Iretron,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
719,0.0,unknown,unknown,1,100000.0,20.0,500000.0,Define Bottle,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
720,0.0,unknown,unknown,1,200000.0,10.0,2000000.0,Packback Books,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
721,1.0,unknown,unknown,1,50000.0,5.0,1000000.0,Chapul,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
722,1.0,unknown,unknown,1,275000.0,30.0,916667.0,Garage Door Lock,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
723,0.0,unknown,unknown,1,25000.0,20.0,125000.0,MorningHead,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
724,1.0,unknown,unknown,1,500000.0,4.0,12500000.0,Plated,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
725,1.0,unknown,unknown,1,100000.0,30.0,333333.0,Monkey Mat,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
726,1.0,unknown,unknown,1,50000.0,10.0,500000.0,The Paint Brush Cover,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
727,0.0,unknown,unknown,1,500000.0,10.0,5000000.0,Kodiak Cakes,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
728,1.0,unknown,unknown,1,225000.0,15.0,1500000.0,Velocity Signs,0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0
729,1.0,unknown,unknown,1,375000.0,15.0,2500000.0,Happy Feet,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
730,1.0,unknown,unknown,1,75000.0,20.0,375000.0,Hold Your Haunches,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
731,0.0,unknown,unknown,1,500000.0,30.0,1666667.0,Lord Nut Levington,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
732,1.0,unknown,unknown,1,125000.0,20.0,625000.0,Fun Time Express,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
733,1.0,unknown,unknown,1,250000.0,10.0,2500000.0,PowerPot,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
734,0.0,unknown,unknown,1,150000.0,10.0,1500000.0,Quickstop Fire Sprinkler Tools,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
735,0.0,unknown,unknown,1,100000.0,10.0,1000000.0,Taylor Robinson Music,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
736,1.0,unknown,unknown,1,250000.0,15.0,1666667.0,ZooBean,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
737,0.0,unknown,unknown,1,350000.0,15.0,2333333.0,iLumi,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
738,0.0,unknown,unknown,1,75000.0,15.0,500000.0,Fort Magic,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
739,0.0,unknown,unknown,1,250000.0,10.0,2500000.0,Intelli-Stopper Technology,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
740,1.0,unknown,unknown,1,1000000.0,10.0,10000000.0,Rugged Maniac,0,2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0
741,1.0,unknown,unknown,1,75000.0,20.0,375000.0,Cerebral Success,0,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0
742,0.0,unknown,unknown,1,50000.0,20.0,250000.0,Mo's Bows,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
743,0.0,unknown,unknown,1,1000000.0,10.0,10000000.0,Crio,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
744,1.0,unknown,unknown,1,500000.0,10.0,5000000.0,Angellift,0,2014.0,0,0,1,0,0,0,0,0,0,0,0,0,0
745,0.0,unknown,unknown,1,80000.0,30.0,266667.0,HangEase,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
746,0.0,unknown,unknown,1,258000.0,3.0,8600000.0,The Bouqs Company,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
747,0.0,unknown,unknown,1,250000.0,10.0,2500000.0,Susty Party,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
748,1.0,unknown,unknown,1,500000.0,12.0,4166667.0,Oru Kayak,0,2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0
749,1.0,unknown,unknown,1,150000.0,35.0,428571.0,Bon Affair,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
750,0.0,unknown,unknown,1,200000.0,20.0,1000000.0,Cinnaholic,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
751,0.0,treasure hunting,unknown,1,250000.0,25.0,1000000.0,Hargitt Marine Services,0,2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0
752,1.0,unknown,unknown,1,75000.0,15.0,500000.0,Foot Fairy,0,2014.0,0,0,0,0,0,0,0,0,0,0,0,1,0
753,1.0,unknown,unknown,1,50000.0,20.0,250000.0,BZbox,0,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0
754,0.0,unknown,unknown,1,125000.0,10.0,1250000.0,Tie-Not,0,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0
755,0.0,unknown,unknown,1,400000.0,20.0,2000000.0,Baker's Edge,0,2014.0,0,0,0,0,1,0,0,0,0,0,0,0,0
756,1.0,unknown,unknown,1,200000.0,10.0,2000000.0,Sleeping Baby,0,2016.0,0,1,0,0,0,0,0,0,0,0,0,0,0
757,1.0,unknown,unknown,1,200000.0,5.0,4000000.0,Bombas,0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0
758,0.0,unknown,unknown,1,200000.0,20.0,1000000.0,Hammer & Nails,0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0
759,0.0,unknown,unknown,1,200000.0,20.0,1000000.0,Amber,0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0
760,1.0,unknown,unknown,1,150000.0,15.0,1000000.0,Kronos,0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0
761,1.0,unknown,unknown,1,500000.0,5.0,10000000.0,Roominate,0,2016.0,0,1,0,0,0,0,0,0,0,0,0,0,0
762,0.0,unknown,unknown,1,75000.0,15.0,500000.0,The Floating Mug Co.,0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0
763,0.0,unknown,unknown,1,125000.0,20.0,625000.0,Wedding Wagon,0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0
764,1.0,unknown,unknown,1,25000.0,10.0,250000.0,Heart Pup,0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0
765,0.0,unknown,unknown,1,260000.0,10.0,2600000.0,SoapSox,0,2016.0,0,1,0,0,0,0,0,0,0,0,0,0,0
766,0.0,unknown,unknown,1,60000.0,30.0,200000.0,Ninja Cards,0,2016.0,0,1,0,0,0,0,0,0,0,0,0,0,0
767,0.0,unknown,unknown,1,150000.0,5.0,3000000.0,DrumPants,0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0
768,1.0,unknown,unknown,1,35000.0,25.0,140000.0,Paper Box Pilots,0,2016.0,0,1,0,0,0,0,0,0,0,0,0,0,0
769,1.0,unknown,unknown,1,150000.0,5.0,3000000.0,Reviver,0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0
770,0.0,unknown,unknown,1,285000.0,25.0,1140000.0,FunCakes Rental,0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0
771,0.0,unknown,unknown,1,100000.0,25.0,400000.0,Table Jacks,0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0
772,1.0,unknown,unknown,1,600000.0,5.0,12000000.0,The Red Dress Boutique,0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0
773,1.0,unknown,unknown,1,300000.0,5.0,6000000.0,SunStaches,0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0
774,0.0,unknown,unknown,1,100000.0,20.0,500000.0,Jungle JumpaRoo,0,2016.0,0,1,0,0,0,0,0,0,0,0,0,0,0
775,0.0,unknown,unknown,1,100000.0,20.0,500000.0,The Caddy Girls,0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0
776,1.0,unknown,unknown,1,400000.0,10.0,4000000.0,Honeyfund,0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0
777,1.0,unknown,unknown,1,200000.0,10.0,2000000.0,BeatBox Beverages,0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0
778,0.0,unknown,unknown,1,500000.0,35.0,1428571.0,Oilerie USA,0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0
779,0.0,unknown,unknown,1,250000.0,10.0,2500000.0,EmergenSee,0,2016.0,0,0,0,0,0,0,0,0,0,0,0,1,0
780,1.0,unknown,unknown,1,60000.0,10.0,600000.0,Myself Belts,0,2016.0,0,1,0,0,0,0,0,0,0,0,0,0,0
781,1.0,unknown,unknown,1,500000.0,5.0,10000000.0,Titin,0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0
782,0.0,unknown,unknown,1,1500000.0,5.0,30000000.0,SingTrix,0,2016.0,0,1,0,0,0,0,0,0,0,0,0,0,0
783,0.0,unknown,unknown,1,400000.0,15.0,2666667.0,Beardbrand,0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0
784,1.0,unknown,unknown,1,100000.0,20.0,500000.0,The Natural Grip,0,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0
785,1.0,unknown,unknown,1,150000.0,10.0,1500000.0,Bottle Breacher,0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0
786,0.0,unknown,unknown,1,200000.0,28.999999999999996,689655.0,Man-Pack,0,2016.0,0,0,1,0,0,0,0,0,0,0,0,0,0
787,0.0,unknown,unknown,1,75000.0,15.0,500000.0,Priority One Canine,0,2016.0,0,0,0,0,0,0,0,0,0,0,1,0,0
788,1.0,unknown,unknown,1,125000.0,20.0,625000.0,Heidi Ho,0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0
789,1.0,unknown,unknown,1,350000.0,5.0,7000000.0,Squatty Potty,0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0
790,1.0,unknown,unknown,1,200000.0,10.0,2000000.0,Pipsnacks,0,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0
791,0.0,unknown,unknown,1,100000.0,10.0,1000000.0,Storm Stoppers,0,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0
